3281908	3282319	411
3282276	3283182	906
3283166	3285632	2466
3285647	3286397	750
3286398	3287463	1065
3287974	3288604	630
3288630	3290292	1662
3296973	3297594	621
3297657	3298896	1239
3300460	3301078	618
3302229	3303141	912
3303137	3303743	606
3303790	3305254	1464
3306547	3306763	216
3306873	3308619	1746
3308813	3310655	1842
3312545	3313169	624
3315233	3316640	1407
3317232	3318216	984
3318399	3321492	3093
3321488	3321938	450
3322000	3323434	1434
3323567	3324638	1071
3324654	3327006	2352
3327431	3329450	2019
3331726	3332230	504
3332306	3332999	693
3333059	3334064	1005
3334346	3335312	966
3335710	3336955	1245
3340870	3342289	1419
3342418	3343195	777
3343539	3344202	663
3344205	3344589	384
3344735	3345104	369
3345141	3345447	306
3345449	3345854	405
3345843	3346143	300
3346328	3346721	393
3346790	3347777	987
3348070	3348436	366
3348677	3349034	357
3350085	3350787	702
3350809	3350974	165
3363146	3363365	219
3363620	3364160	540
3364181	3365369	1188
3371048	3372620	1572
3372768	3373104	336
3373103	3373568	465
3374680	3375961	1281
3375983	3376457	474
3376467	3376869	402
3376888	3377392	504
3377742	3378897	1155
3378909	3379770	861
3379936	3380413	477
3380451	3381255	804
3381244	3382036	792
3382036	3382792	756
3383192	3383777	585
3383856	3384552	696
3384580	3387097	2517
3387107	3388199	1092
3389166	3391203	2037
3391160	3391556	396
3391575	3392166	591
3392175	3392751	576
3394740	3395259	519
3395732	3396035	303
3397251	3398247	996
3398255	3399134	879
3399214	3400222	1008
3414403	3415747	1344
3423556	3423850	294
3424729	3426163	1434
3429476	3430448	972
3430675	3430954	279
3436041	3437019	978
3437032	3438019	987
3438039	3438606	567
3438602	3439178	576
3439146	3439704	558
3439710	3440436	726
3440483	3441917	1434
3441939	3442227	288
3442344	3442836	492
3442881	3443736	855
3443732	3444005	273
3444218	3444851	633
3450398	3454952	4554
3454964	3456383	1419
3456942	3457707	765
3457878	3458553	675
3458573	3460955	2382
3462692	3463409	717
3470635	3472003	1368
3475957	3476356	399
3476509	3477877	1368
3477966	3479034	1068
3480469	3480940	471
3481304	3481568	264
3485286	3486216	930
3499250	3500225	975
3501202	3501673	471
3501683	3503033	1350
3503141	3503384	243
3503373	3504825	1452
3504836	3505718	882
3506046	3507012	966
3507037	3507334	297
3507419	3508304	885
3508387	3508567	180
3509630	3510788	1158
3510799	3513904	3105
3514156	3514378	222
3514915	3515833	918
3515900	3517082	1182
3517091	3518195	1104
3518202	3518961	759
3525002	3525557	555
3529456	3529966	510
3529980	3530928	948
3530973	3532263	1290
3533790	3534201	411
3551344	3552160	816
3552143	3554096	1953
3554105	3555587	1482
3555583	3556780	1197
3556789	3557227	438
3557234	3557744	510
3557740	3558118	378
3558110	3558698	588
3558690	3559674	984
3559688	3560852	1164
3560848	3561310	462
3561309	3561987	678
3573406	3573625	219
3577055	3578969	1914
3578968	3579991	1023
3579984	3580203	219
3580256	3581126	870
3581886	3582519	633
3582557	3584660	2103
3588334	3589516	1182
3589777	3592321	2544
3592317	3592644	327
3592769	3593576	807
3593594	3594968	1374
3595214	3595382	168
3595676	3597014	1338
3597034	3598057	1023
3598106	3598937	831
3598933	3599719	786
3599818	3600550	732
3618637	3621190	2553
3622235	3624371	2136
3624435	3625104	669
3625114	3625516	402
3625540	3626419	879
3628584	3630207	1623
3632578	3633055	477
3633151	3635473	2322
3635929	3636157	228
3636173	3638495	2322
3638494	3638731	237
3640648	3641332	684
3641390	3641966	576
3642325	3643642	1317
3648851	3651557	2706
3654034	3655633	1599
3657780	3659286	1506
3670838	3671432	594
3676905	3677394	489
3677630	3678809	1179
3678808	3679222	414
3679250	3679526	276
3679444	3679948	504
3680526	3680811	285
3682710	3683151	441
3693751	3694135	384
3700160	3700757	597
3700746	3701016	270
3701518	3702145	627
3702218	3704417	2199
3704984	3705650	666
3705722	3706280	558
3707632	3708682	1050
3708736	3709324	588
3709434	3711009	1575
3711008	3711953	945
3711949	3712783	834
3712782	3713547	765
3713543	3714350	807
3714355	3714757	402
3714959	3719195	4236
3719166	3719550	384
3719654	3719900	246
3720145	3721282	1137
3730608	3731661	1053
3733409	3734909	1500
3735878	3736313	435
3736629	3738099	1470
3741152	3741995	843
3742066	3743419	1353
3744295	3744649	354
3744702	3745992	1290
3746004	3746430	426
3747058	3747841	783
3749728	3750295	567
3750450	3750981	531
3752762	3753335	573
3754133	3754661	528
3754999	3756157	1158
3756181	3759295	3114
3765359	3767009	1650
3768109	3769081	972
3769129	3770143	1014
3770553	3771876	1323
3775186	3776116	930
3793793	3793985	192
3793981	3795661	1680
3796330	3797602	1272
3808691	3809255	564
3809251	3809692	441
3812146	3812806	660
3812909	3813884	975
3815077	3815368	291
3815648	3815861	213
3816279	3816801	522
3816797	3817649	852
3821486	3822482	996
3826730	3827723	993
3827800	3829342	1542
3829319	3830501	1182
3830578	3831757	1179
3833096	3835127	2031
3835304	3836558	1254
3838332	3839331	999
3839342	3839810	468
3839927	3840401	474
3840403	3841681	1278
3841693	3842680	987
3842683	3844180	1497
3844176	3844839	663
3844831	3845692	861
3845685	3846381	696
3847591	3848566	975
3861936	3862779	843
3862820	3863522	702
3863776	3864238	462
3867880	3869794	1914
3870023	3871172	1149
3871171	3871759	588
3872264	3872627	363
3872998	3874654	1656
3874653	3875430	777
3875426	3876617	1191
3876814	3877288	474
3880859	3882404	1545
3882437	3883697	1260
3883700	3884660	960
3889586	3890519	933
3890528	3891575	1047
3891578	3892538	960
3892547	3893807	1260
3904139	3905417	1278
3905424	3905904	480
3908330	3909551	1221
3909531	3909987	456
3910093	3910690	597
3912276	3913140	864
3913360	3914185	825
3914474	3915092	618
3917028	3917652	624
3917706	3917982	276
3918000	3920115	2115
3920121	3920811	690
3920816	3922898	2082
3924551	3925943	1392
3926063	3927773	1710
3932559	3933744	1185
3933854	3934778	924
3935821	3936115	294
3939570	3941337	1767
3949528	3950713	1185
3952021	3952471	450
3955859	3956783	924
3959505	3960222	717
3963334	3963667	333
3971044	3971701	657
3979942	3980083	141
3980099	3980459	360
3980422	3980680	258
3980682	3982329	1647
3982434	3983799	1365
3984041	3984116	75
3984336	3985752	1416
3985842	3987090	1248
3987221	3988397	1176
3988371	3989331	960
3989475	3990237	762
3990258	3990825	567
3992380	3993046	666
3993112	3993580	468
3993628	3994216	588
4022761	4023754	993
4026922	4028791	1869
4028957	4029377	420
4029384	4030890	1506
4030894	4031860	966
4031884	4032775	891
4032900	4033830	930
4045028	4045367	339
4047264	4047363	99
4049143	4049407	264
4049426	4050356	930
4052273	4053818	1545
4054912	4056388	1476
4057619	4059641	2022
4062703	4063033	330
4063173	4063275	102
4063359	4064619	1260
4064858	4065962	1104
4065973	4067020	1047
4067075	4068206	1131
4068202	4069465	1263
4069464	4070532	1068
4070550	4071432	882
4071409	4072084	675
4072088	4073219	1131
4073220	4074471	1251
4074467	4075547	1080
4075543	4076896	1353
4076898	4077639	741
4077829	4079215	1386
4079900	4081136	1236
4090792	4091278	486
4091464	4091668	204
4091704	4092529	825
4093229	4094126	897
4094125	4094842	717
4094925	4097088	2163
4098368	4099319	951
4101804	4102674	870
4102806	4104636	1830
4104699	4105320	621
4106112	4107135	1023
4107142	4107943	801
4109995	4112257	2262
4113373	4114135	762
4114275	4115703	1428
4115797	4116553	756
4116566	4117172	606
4117168	4118809	1641
4118887	4119157	270
4119160	4119676	516
4119678	4120455	777
4120496	4121279	783
4121930	4123424	1494
4123469	4124171	702
4128103	4129435	1332
4129434	4130049	615
4130087	4131539	1452
4131550	4132096	546
4139011	4139281	270
4139357	4140344	987
4140360	4140987	627
4141141	4142572	1431
4143908	4146695	2787
4148289	4148799	510
4148987	4150361	1374
4155349	4157173	1824
4157389	4158100	711
4158107	4159088	981
4159189	4160455	1266
4171458	4172355	897
4172388	4173174	786
4173272	4173872	600
4173865	4174738	873
4174734	4175172	438
4175168	4176158	990
4177010	4177229	219
4177470	4177689	219
4183735	4184569	834
4184721	4185777	1056
4195455	4196292	837
4196275	4197214	939
4198529	4199150	621
4199409	4200393	984
4200541	4201216	675
4203539	4204040	501
4204188	4205091	903
4205271	4206234	963
4206553	4207543	990
4207649	4208405	756
4210034	4210475	441
4210686	4210986	300
4211012	4211441	429
4216234	4216480	246
4224732	4224945	213
4226391	4227552	1161
4227554	4229987	2433
4230335	4231226	891
4231554	4233735	2181
4233827	4234733	906
4240249	4241329	1080
4241343	4241664	321
4241714	4244012	2298
4243977	4244856	879
4244857	4245199	342
4252720	4253725	1005
4253735	4254509	774
4254569	4255943	1374
4256209	4257127	918
4258843	4259491	648
4259490	4259850	360
4261358	4263203	1845
4263147	4264005	858
4269776	4270805	1029
4270801	4271767	966
4273662	4274847	1185
4275076	4275460	384
4275461	4276007	546
4276165	4276594	429
4276597	4277302	705
4277714	4278212	498
4278278	4278644	366
4278963	4282992	4029
4283068	4287292	4224
4287504	4288044	540
4294621	4295395	774
4295434	4296499	1065
4296508	4297180	672
4297222	4297813	591
4297999	4298272	273
4298284	4298980	696
4299644	4301042	1398
4301038	4302364	1326
4310952	4311336	384
4311998	4312928	930
4313196	4314798	1602
4314827	4316132	1305
4316314	4318051	1737
4321546	4325230	3684
4325449	4327081	1632
4328072	4328945	873
4331476	4333126	1650
4333624	4333867	243
4333980	4334619	639
4334615	4335353	738
4335352	4337449	2097
4338043	4338454	411
4344502	4345618	1116
4345689	4347030	1341
4347272	4348193	921
4348673	4350002	1329
4350224	4350722	498
4350734	4351607	873
4354355	4354724	369
4354833	4355442	609
4355460	4356840	1380
4356955	4357165	210
4358039	4358294	255
4358317	4359025	708
4359387	4360425	1038
4360558	4360801	243
4362032	4363448	1416
4363500	4364580	1080
4364832	4366026	1194
4367132	4367846	714
4367956	4368373	417
4368376	4368733	357
4371843	4372380	537
4375187	4375652	465
4376197	4377547	1350
4377698	4379348	1650
4385482	4386919	1437
4388303	4388975	672
4388971	4389928	957
4390007	4391666	1659
4391658	4392042	384
4392038	4392635	597
4392976	4394290	1314
4411734	4412184	450
4412252	4412582	330
4425519	4427748	2229
4427744	4428623	879
4428886	4430389	1503
4440295	4441651	1356
4441765	4443175	1410
4450227	4450458	231
4450469	4450742	273
4450968	4451265	297
4451292	4451466	174
4467048	4467525	477
4469072	4469366	294
4469409	4471056	1647
4471193	4471547	354
4474083	4474650	567
4474701	4474827	126
4474937	4475084	147
4475259	4475577	318
4481027	4482005	978
4482223	4483726	1503
4483777	4484092	315
4484088	4484403	315
4489988	4490534	546
4492450	4493998	1548
4493969	4494431	462
4494449	4495787	1338
4495796	4497644	1848
4497636	4498587	951
4498672	4498981	309
4499056	4500337	1281
4500422	4501682	1260
4501684	4502689	1005
4502770	4502968	198
4503071	4504370	1299
4504574	4505000	426
4505038	4507480	2442
4507659	4508391	732
4508517	4508919	402
4508937	4509636	699
4509686	4510346	660
4510363	4510762	399
4510771	4511410	639
4511412	4512576	1164
4512659	4514285	1626
4515336	4516086	750
4518364	4519762	1398
4519777	4520083	306
4520092	4520557	465
4520570	4521221	651
4521230	4522085	855
4522084	4522771	687
4523502	4523898	396
4524223	4524451	228
4524492	4524942	450
4526153	4526480	327
4527319	4527940	621
4528248	4529661	1413
4532497	4532878	381
4536091	4537030	939
4537971	4538178	207
4540766	4542500	1734
4542496	4546276	3780
4546278	4546620	342
4546831	4547083	252
4547076	4547427	351
4548346	4549303	957
4549442	4550945	1503
4553413	4554409	996
4555615	4556989	1374
4557789	4559142	1353
4559383	4559686	303
4567455	4570152	2697
4573954	4574548	594
4574692	4575145	453
4575267	4577082	1815
4578303	4578720	417
4579560	4580757	1197
4586048	4587149	1101
4587148	4588231	1083
4594453	4595017	564
4596580	4597771	1191
4598057	4598468	411
4598425	4599331	906
4599429	4599765	336
4601090	4601420	330
4603888	4605106	1218
4605117	4606236	1119
4606691	4606940	249
4607027	4607294	267
4608788	4609385	597
4609550	4609964	414
4618357	4618633	276
4634621	4635862	1241
4647961	4648687	726
4648698	4649322	624
4650288	4650525	237
4652287	4652701	414
4652669	4653116	447
4653130	4653808	678
4653898	4655488	1590
4655880	4656486	606
4656594	4656774	180
4656895	4657969	1074
4657965	4658745	780
4661807	4662587	780
4662713	4664036	1323
4664087	4665311	1224
4665367	4666087	720
4666253	4667585	1332
4669379	4670348	969
4670396	4671779	1383
4671799	4673032	1233
4675217	4677155	1938
4677244	4677571	327
4678281	4678929	648
4680005	4680479	474
4680491	4681181	690
4681180	4682605	1425
4682662	4684015	1353
4684886	4685027	141
4685426	4686113	687
